video_id,channel_id,channel_name,duration_sec,category,video_url
-1ln9OXXCGQ,UCeuvxGn6xJB-4KbRGJYwf0A,Dr. Mahbubur Rahman,565.0,Waz,https://www.youtube.com/watch?v=-1ln9OXXCGQ
-6VEn1be2b0,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2494.0,Audio-book,https://www.youtube.com/watch?v=-6VEn1be2b0
-9ndd6wI7PQ,UCBQ-OHytz7N-iP8G4bdb18w,Rangpur Funny Video,303.0,Comedy / Satire,https://www.youtube.com/watch?v=-9ndd6wI7PQ
-G48OneCI9Y,UC7De0oUYmSy8CCefqdHQP3Q,Sonatony Songo,5792.0,Music,https://www.youtube.com/watch?v=-G48OneCI9Y
-H7a2CHeNeo,UCz8kD6OLDUGgq7QqTN3nIyQ,Newsalap,352.0,Political,https://www.youtube.com/watch?v=-H7a2CHeNeo
-Qxp7KVTMpg,UC4TirhUjxScWpuLyPQxph7w,Islamic Waz HD TV,3671.0,Waz,https://www.youtube.com/watch?v=-Qxp7KVTMpg
-Vs57Qq2Y9Y,UCh83fPuSvIRacxpApEYa_CA,Cricket Live 360,3690.0,Commentary,https://www.youtube.com/watch?v=-Vs57Qq2Y9Y
-_sf2PvTrS8,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2494.0,Audio-book,https://www.youtube.com/watch?v=-_sf2PvTrS8
-gYv1SWOn4s,UCbeBi9XuDyqbWE6nobdh8ig,TEN Studios,450.0,Movie,https://www.youtube.com/watch?v=-gYv1SWOn4s
-iKjyR6VJoM,UCVg8WjB-6bgtcYmrl1hj_Fg,ATN Bangla,1454.0,Health,https://www.youtube.com/watch?v=-iKjyR6VJoM
-oKeIfLJn70,UCql6nzU1vRapqcL1OVj7pbQ,Mr. Mixer's World,3111.0,Vlog,https://www.youtube.com/watch?v=-oKeIfLJn70
-qcVPXFJfec,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,3311.0,Audio-book,https://www.youtube.com/watch?v=-qcVPXFJfec
-tn95OUHZcE,UCiCnPY--pbn5S8JkJdV2PbQ,Bengali Movies- Angel Digital,6321.0,Movie,https://www.youtube.com/watch?v=-tn95OUHZcE
-u3loD1aOaE,UCqle5cwtPckB2N8sSQoynwg,Bangla Funny Natok,2905.0,Natok,https://www.youtube.com/watch?v=-u3loD1aOaE
007T9XKT_sE,UCwO2IsXSjviAoYnaYS2dAhQ,NTV Shows,5450.0,Comedy / Satire,https://www.youtube.com/watch?v=007T9XKT_sE
03TgBggahOQ,UCgPUBXXPV7V_ckmXzK9-EDg,Dhallywood Cineplex,8375.0,Movie,https://www.youtube.com/watch?v=03TgBggahOQ
06eT7ofZF-g,UCCuL_mX2s39ZSn9uK3tIFWw,Debate for Democracy,2961.0,Political,https://www.youtube.com/watch?v=06eT7ofZF-g
08YfNFs76O4,UCeR7Bie0iKwRZoIQX0htLGA,Cinemar Golpo,2293.0,Movie,https://www.youtube.com/watch?v=08YfNFs76O4
0EljF8gPLOo,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,3496.0,Talk-show,https://www.youtube.com/watch?v=0EljF8gPLOo
0IXOvvLt9r0,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2906.0,Audio-book,https://www.youtube.com/watch?v=0IXOvvLt9r0
0MLENS5OYcA,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,4716.0,Audio-book,https://www.youtube.com/watch?v=0MLENS5OYcA
0NcvbzrhgQ0,UCCqIQrVd8vknHzLoYzg8OcQ,T Sports Bangladesh,3499.0,Commentary,https://www.youtube.com/watch?v=0NcvbzrhgQ0
0TwYGPRBYdI,UClGbJpMriOVQd0eLdJJoUDQ,ATN Bangla Talk Show,3064.0,Talk-show,https://www.youtube.com/watch?v=0TwYGPRBYdI
0faGOuTeBJA,UCjar4HMbjkbSu1vN1jtKiyQ,Bangla TV News,3655.0,Talk-show,https://www.youtube.com/watch?v=0faGOuTeBJA
0j3stvTDvjo,UCql6nzU1vRapqcL1OVj7pbQ,Mr. Mixer's World,2820.0,Vlog,https://www.youtube.com/watch?v=0j3stvTDvjo
0nXk7TfN8W4,UCA4y9g_GRdNrZLH_u5LLSdw,BanglaVision NEWS,3150.0,Talk-show,https://www.youtube.com/watch?v=0nXk7TfN8W4
0nenw3hVyvQ,UCA4y9g_GRdNrZLH_u5LLSdw,BanglaVision NEWS,2867.0,Talk-show,https://www.youtube.com/watch?v=0nenw3hVyvQ
0pKwwsE6T8M,UCDSr1O03HqPGQmQpukxeCPw,Bangla Audiobook,1332.0,Audio-book,https://www.youtube.com/watch?v=0pKwwsE6T8M
0wSK29V0oGc,UCmSsi2Kvrhwh1upoxgMPwxQ,Amader Toons,4384.0,Cartoon,https://www.youtube.com/watch?v=0wSK29V0oGc
0xjnUYIw8Hk,UCWFh6WA5EtY6iifRezDbVFw,Radio Din Raat 93.6fm,4953.0,Podcast,https://www.youtube.com/watch?v=0xjnUYIw8Hk
14INRVa5p2c,UCz8kD6OLDUGgq7QqTN3nIyQ,Newsalap,2163.0,Political,https://www.youtube.com/watch?v=14INRVa5p2c
19Ec7YwiQb4,UCeNFssPnBfjYw7q6BAQdsuw,WHAT A SHOW!,4683.0,Talk-show,https://www.youtube.com/watch?v=19Ec7YwiQb4
1B1qTOZn1kw,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,4948.0,Audio-book,https://www.youtube.com/watch?v=1B1qTOZn1kw
1IcgfLGYAa0,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,3121.0,Audio-book,https://www.youtube.com/watch?v=1IcgfLGYAa0
1Lu7oThP9dU,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,4385.0,Audio-book,https://www.youtube.com/watch?v=1Lu7oThP9dU
1OsJHzUB8O4,UCjlqGztXLFoV8rV2SbOKLjQ,Rtv Entertainment,2423.0,Podcast,https://www.youtube.com/watch?v=1OsJHzUB8O4&list=PLJGCn5V1c05xEQ-YK6RPWUnTuEWBeLMG9&index=7
1PGyRpapa-w,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,2240.0,Audio-book,https://www.youtube.com/watch?v=1PGyRpapa-w
1QArU6QRSkg,UCbeBi9XuDyqbWE6nobdh8ig,TEN Studios,6142.0,Movie,https://www.youtube.com/watch?v=1QArU6QRSkg
1UpaCOnY4lM,UCrRiwtYNh8rjTxT6lLIVCKg,Bhaktar Bhogoban,2057.0,Music,https://www.youtube.com/watch?v=1UpaCOnY4lM
1WIgCeqIUfw,UCR9-c_ryeb4OM_I3c3zUFYw,Bangladeshi Food Reviewer,2863.0,Vlog,https://youtu.be/1WIgCeqIUfw?si=u9WzTrIPy7jcuXHX
1aOG93X34tg,UCjar4HMbjkbSu1vN1jtKiyQ,Bangla TV News,3719.0,Talk-show,https://www.youtube.com/watch?v=1aOG93X34tg
1eqMTsxmVvY,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,2355.0,Audio-book,https://www.youtube.com/watch?v=1eqMTsxmVvY
1jIWH-IqBoU,UCUbtdbJRpaXiUI_IlBOvPpA,Pinaki Bhattacharya,1228.0,Political,https://www.youtube.com/watch?v=1jIWH-IqBoU
1qm3eBxVRfs,UCrD0UteIcP4J1nzv-6DkVuw,R S MEDIA,6946.0,Waz,https://www.youtube.com/watch?v=1qm3eBxVRfs
1yu7-f5lO8w,UCA4y9g_GRdNrZLH_u5LLSdw,BanglaVision NEWS,2693.0,Talk-show,https://www.youtube.com/watch?v=1yu7-f5lO8w
2-eKO00JGeQ,UChRS6HyAZ5wrB9vZFXiKhuA,Abu Toha Adnan,4225.0,Waz,https://www.youtube.com/watch?v=2-eKO00JGeQ
23tARn1douQ,UCA4y9g_GRdNrZLH_u5LLSdw,BanglaVision NEWS,4508.0,Talk-show,https://www.youtube.com/watch?v=23tARn1douQ
24CH5uwPCdY,UCJJYxWhu77PG_o7nbU_2tXQ,Audio Book Bangla by Faheem,2569.0,Audio-book,https://www.youtube.com/watch?v=24CH5uwPCdY
2A0Csro7Ws8,UCDSr1O03HqPGQmQpukxeCPw,Bangla Audiobook,1283.0,Audio-book,https://www.youtube.com/watch?v=2A0Csro7Ws8
2Aomi9lfk3Q,UC946f-5n5X3Ylg7R5PuaUxg,Binge,4278.0,Movie,https://www.youtube.com/watch?v=2Aomi9lfk3Q
2D7eAGT-Mwc,UCjar4HMbjkbSu1vN1jtKiyQ,Bangla TV News,2690.0,Talk-show,https://www.youtube.com/watch?v=2D7eAGT-Mwc
2N3ezizaWFc,UCbgcYEdMsuypG2NJ-znBp3w,ATN Bangla News,2077.0,Talk-show,https://www.youtube.com/watch?v=2N3ezizaWFc
2RGtMNZ9YPg,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,3340.0,Audio-book,https://www.youtube.com/watch?v=2RGtMNZ9YPg
2YZy_yw8DdU,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,4575.0,Talk-show,https://www.youtube.com/watch?v=2YZy_yw8DdU
2YyArjM9dCI,UCJJYxWhu77PG_o7nbU_2tXQ,Audio Book Bangla by Faheem,6796.0,Audio-book,https://youtu.be/2YyArjM9dCI?si=hTGYaBaZ43rrezvP
2Z5BFc_p8Nc,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2717.0,Audio-book,https://www.youtube.com/watch?v=2Z5BFc_p8Nc
2ssYhY5G7vQ,UCTCYEq1JM1ejw7tkdFSndEg,10 Minute School,2833.0,Education,https://www.youtube.com/watch?v=2ssYhY5G7vQ
2um9dptuOjo,UC946f-5n5X3Ylg7R5PuaUxg,Binge,4849.0,Movie,https://www.youtube.com/watch?v=2um9dptuOjo
3-3YDub6TpI,UCt0CuBEsH6mAjSUaH2jCCow,As-Sunnah Foundation,3544.0,Waz,https://www.youtube.com/watch?v=3-3YDub6TpI
3E2RRCqRr8w,UCdYbJlKkHcVZJWaPQKxcXrQ,Sabbir Ahmed Podcast,5799.0,Podcast,https://www.youtube.com/watch?v=3E2RRCqRr8w
3N3VhlL-BH0,UC1LNRAsWgw_Pcc2mCJfoOjA,Bangla Sahitto,969.0,Audio-book,https://www.youtube.com/watch?v=3N3VhlL-BH0
3PoFuLu6gfU,UC3skwe9dnds43wbmSAhbmaQ,UBKV NEP 2020 CELL,4011.0,Music,https://youtu.be/3PoFuLu6gfU?si=s2VDuDVHbxLFE0Q0
3_AF5hDYzqo,UCJJBtUqjm-QjJ7Cvtz0yqbQ,2 Cents Podcast,4087.0,Podcast,https://youtu.be/3_AF5hDYzqo?si=dcb57y9gUtGKMbsT
3eCI8t50mUo,UCFlSrobAqUBzN80Et09iRQA,Boishakhi TV,1153.0,News,https://www.youtube.com/watch?v=3eCI8t50mUo
3oW1TjO-ZBo,UC2PvBto6gvSLVub6CdwaivA,Mir Sabbir,2390.0,Comedy / Satire,https://www.youtube.com/watch?v=3oW1TjO-ZBo
3ueo6TXNs3E,UCt0CuBEsH6mAjSUaH2jCCow,As-Sunnah Foundation,485.0,Waz,https://www.youtube.com/watch?v=3ueo6TXNs3E
3woYJ52j0Fw,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,1520.0,Audio-book,https://www.youtube.com/watch?v=3woYJ52j0Fw
3ws7w7ZqC2U,UCUh7FWSUooPK7NFb9_G3GnQ,New Star House,2689.0,Natok,https://www.youtube.com/watch?v=3ws7w7ZqC2U
3ymAcXz78Wk,UC3wfNI_ZipV1Nihswf540oA,Capital Drama,5309.0,Natok,https://www.youtube.com/watch?v=3ymAcXz78Wk
41qGgdX350E,UCIO1zDtxhFjtXhQGuKafUmg,CD Choice,435.0,Music,https://www.youtube.com/watch?v=41qGgdX350E
49DTvUBlUcI,UCbgcYEdMsuypG2NJ-znBp3w,ATN Bangla News,1306.0,Talk-show,https://www.youtube.com/watch?v=49DTvUBlUcI
4IdwSD2bQqI,UCsjSRfeVFmJcps2Bki1dRCw,Bangla Natok Short,438.0,Natok,https://www.youtube.com/watch?v=4IdwSD2bQqI
4MJpX7WsatE,UCR9-c_ryeb4OM_I3c3zUFYw,Bangladeshi Food Reviewer,2396.0,Vlog,https://www.youtube.com/watch?v=4MJpX7WsatE
4QXzCLPoTdU,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,519.0,News,https://www.youtube.com/watch?v=4QXzCLPoTdU
4RijGn_908I,UCDSr1O03HqPGQmQpukxeCPw,Bangla Audiobook,1999.0,Audio-book,https://www.youtube.com/watch?v=4RijGn_908I
4SL15v9o_pM,UCCyP1bZGzPgFAOjTuvVPH0w,Podcast with Arijit Chakraborty (Bengali Version),8289.0,Podcast,https://www.youtube.com/watch?v=4SL15v9o_pM
4Th08ASReCc,UCzYIB8kZ_3dpeYKEJ6OrP7w,NTV Islamic Show,1403.0,Talk-show,https://www.youtube.com/watch?v=4Th08ASReCc
4aLy3mDjWCM,UCjlqGztXLFoV8rV2SbOKLjQ,Late Night Show with Arnob,1449.0,Talk-show,https://www.youtube.com/watch?v=4aLy3mDjWCM
4b6Y7CatZlg,UCiF1OI_7p7KBD1ccyT6wUFA,FNS TV,1066.0,Comedy / Satire,https://www.youtube.com/watch?v=4b6Y7CatZlg
4bG-Bp0J_SY,UCn5PBpvcmT-EO8mc4s2fj6g,Shawon Mir,7091.0,Podcast,https://www.youtube.com/watch?v=4bG-Bp0J_SY
4hFZDyGOBKg,UCtyE4PzuHEaL8K9yE_OblVw,Sur Sangeet,4659.0,Music,https://www.youtube.com/watch?v=4hFZDyGOBKg
4nDHnq061vw,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,4004.0,Audio-book,https://www.youtube.com/watch?v=4nDHnq061vw
4r2C5vBo2Iw,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,3480.0,Audio-book,https://www.youtube.com/watch?v=4r2C5vBo2Iw
4u7UUN3nxyg,UC5csuMwNPRsU9AWOSr94wmg,ETV Talk Show,2919.0,Talk-show,https://www.youtube.com/watch?v=4u7UUN3nxyg
4w7KLPZXEQg,UCID-e04-H5Luw7tKq25QS-w,G Series,398.0,Music,https://www.youtube.com/watch?v=4w7KLPZXEQg
4zkp4VTFvAE,UCsFv9_Ky9F_E7I8NWa6pOUA,Kirtan India,2143.0,Music,https://www.youtube.com/watch?v=4zkp4VTFvAE
5-XbMTY30Qc,UC3wfNI_ZipV1Nihswf540oA,Farhan Ahmed Jovan,5519.0,Natok,https://www.youtube.com/watch?v=5-XbMTY30Qc
52U48xsfGHw,UCVO8HTTCupXu200gNsLsKCA,Close Up Kache Ashar Golpo,612.0,Talk-show,https://www.youtube.com/watch?v=52U48xsfGHw
5583g8ae4Ys,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2632.0,Audio-book,https://www.youtube.com/watch?v=5583g8ae4Ys
5DP1FeRCA-U,UCBz9qbqujcjIavFmBJW2oZw,Sony AATH,3945.0,Cartoon,https://www.youtube.com/watch?v=5DP1FeRCA-U
5EYND0RKuZ0,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,2981.0,Audio-book,https://www.youtube.com/watch?v=5EYND0RKuZ0
5HDZXcr-oro,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2714.0,Audio-book,https://www.youtube.com/watch?v=5HDZXcr-oro
5K1oOlB5h8Q,UCIIkOzwZIdLfHa4Q13dQrkw,DW Bangla,836.0,News,https://www.youtube.com/watch?v=5K1oOlB5h8Q
5PhF04aB7VU,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,3890.0,Audio-book,https://www.youtube.com/watch?v=5PhF04aB7VU
5R4-ZOdO2Oc,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,2036.0,Audio-book,https://www.youtube.com/watch?v=5R4-ZOdO2Oc
5VenPCFCShU,UCmgTchd0LSXPDyCy_O-b0Qw,Rita Chowdhury,4839.0,Talk-show,https://www.youtube.com/watch?v=5VenPCFCShU
5YJ8YHzETxs,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,2401.0,Audio-book,https://www.youtube.com/watch?v=5YJ8YHzETxs
5_fSBMCo-Q8,UCBrHgJoKScqvDtGF23YJ5eg,sampan media,1000.0,Comedy / Satire,https://www.youtube.com/watch?v=5_fSBMCo-Q8
5clAuLTAuls,UC_YEeUix2bvVOuLxEUw2SnQ,Eagle Drama Series,1566.0,Talk-show,https://www.youtube.com/watch?v=5clAuLTAuls
5ibNbbEkelU,UCFX0lAkJUQwRP19Oi4BN6bA,Salahuddin Sumon,2634.0,Vlog,https://www.youtube.com/watch?v=5ibNbbEkelU
5jNiwwj8dZs,UCSOxPY5jnnmBC6BRFIDvztw,Peacock Fun,4551.0,Natok,https://www.youtube.com/watch?v=5jNiwwj8dZs
5k_6jHgUSnM,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,3297.0,Audio-book,https://www.youtube.com/watch?v=5k_6jHgUSnM
5l-X6Q10b_k,UCxHoBXkY88Tb8z1Ssj6CWsQ,SOMOY TV,1746.0,Talk-show,https://www.youtube.com/watch?v=5l-X6Q10b_k
5mWZLDJ9Gro,UCbgcYEdMsuypG2NJ-znBp3w,ATN Bangla News,2344.0,Talk-show,https://www.youtube.com/watch?v=5mWZLDJ9Gro
5t5O2r4GYO0,UCV0HVj0_493DTEwv2TF1pOQ,Biddabari,4131.0,Education,https://www.youtube.com/watch?v=5t5O2r4GYO0
63ZiaPm8j9Q,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,2994.0,Audio-book,https://www.youtube.com/watch?v=63ZiaPm8j9Q
66-X-4gbP5k,UCo1yI0OLDBzBsSWg-EeRQpQ,ASHA MAA STUDIO,4137.0,Music,https://www.youtube.com/watch?v=66-X-4gbP5k
66Lf-Bf66Io,UCoVedw-zA-ENyN6ia3N5F7Q,StarZon Bangla,1095.0,Cartoon,https://www.youtube.com/watch?v=66Lf-Bf66Io
67sqj-FZUcc,UCFM3gG5IHfogarxlKcIHCAg,Learn with Sumit,1798.0,Education,https://www.youtube.com/watch?v=67sqj-FZUcc
69SViXfWbWo,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2961.0,Audio-book,https://www.youtube.com/watch?v=69SViXfWbWo
6Ag-8zz--WQ,UCKVez9tLRfBYOGjD294WwkQ,Znews,2457.0,Talk-show,https://www.youtube.com/watch?v=6Ag-8zz--WQ
6B1TLvhl2oc,UCFQjG6T8O0ZlccCF5c8rsxA,Waz Mahfil Bangla,2832.0,Waz,https://www.youtube.com/watch?v=6B1TLvhl2oc
6DcRd6L85IM,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,4542.0,Talk-show,https://www.youtube.com/watch?v=6DcRd6L85IM
6I2w7eV03wU,UCYNpaJBRngIbrLiUZnyYrog,Bangla Islamic Golpo,1223.0,Waz,https://www.youtube.com/watch?v=6I2w7eV03wU
6IoOcn2QVhU,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,3370.0,Audio-book,https://www.youtube.com/watch?v=6IoOcn2QVhU
6NsuFpPVYeI,UCb-d2dCbEt_T-d3qf3oMICw,Khalid Farhan,721.0,Political,https://www.youtube.com/watch?v=6NsuFpPVYeI
6OXF5WV-kIo,UCCyP1bZGzPgFAOjTuvVPH0w,Podcast with Arijit Chakraborty (Bengali Version),3852.0,Podcast,https://www.youtube.com/watch?v=6OXF5WV-kIo
6QKB8XnVUpo,UCGkKvmaaNQyIdeh4HxYn9CQ,71 TV,1802.0,Talk-show,https://www.youtube.com/watch?v=6QKB8XnVUpo
6QQCuLgcqDo,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,2628.0,Audio-book,https://www.youtube.com/watch?v=6QQCuLgcqDo
6QXupezqnfY,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,2660.0,Audio-book,https://www.youtube.com/watch?v=6QXupezqnfY
6Q_rji4VJaU,UCgsp7WfVvh94TiDoPagPkrg,Bangla TV,3587.0,Talk-show,https://www.youtube.com/watch?v=6Q_rji4VJaU
6Z0wSPuXT_0,UCmzj6hXrPZ_AwIZ8lgo-HuQ,Sunday Suspense,1243.0,Natok,https://www.youtube.com/watch?v=6Z0wSPuXT_0
6_JXdgQUOsE,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,4691.0,Audio-book,https://www.youtube.com/watch?v=6_JXdgQUOsE
6fpwTudT17g,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,3006.0,Audio-book,https://www.youtube.com/watch?v=6fpwTudT17g
6frDYHNqc0Q,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,2216.0,Audio-book,https://www.youtube.com/watch?v=6frDYHNqc0Q
6mHvmCuXCIY,UCt0CuBEsH6mAjSUaH2jCCow,As-Sunnah Foundation,1560.0,Waz,https://www.youtube.com/watch?v=6mHvmCuXCIY
6oosrsfiLJE,UCDSr1O03HqPGQmQpukxeCPw,Bangla Audiobook,1369.0,Audio-book,https://www.youtube.com/watch?v=6oosrsfiLJE
6uQyBGZf6Yo,UClGbJpMriOVQd0eLdJJoUDQ,ATN Bangla Talk Show,3146.0,Talk-show,https://www.youtube.com/watch?v=6uQyBGZf6Yo
6z4HpIyf4MM,UC5wFCss3J68_MMZT_VxQvUA,The World Of Keya,2659.0,Movie,https://www.youtube.com/watch?v=6z4HpIyf4MM
70xG35USajk,UCuaKfe_NyVViSRTx25VhkWQ,Kabbik - Bangla Audiobook,4172.0,Audio-book,https://www.youtube.com/watch?v=70xG35USajk
72ckg0ZOUoo,UCqM539gElW6mozNgGK4egrg,Natok Online,2974.0,Natok,https://www.youtube.com/watch?v=72ckg0ZOUoo
76tt6qk49vc,UC2vPB7kicFrXco08eaQ8ZPg,Mufti Kazi Ibrahim,1360.0,Waz,https://www.youtube.com/watch?v=76tt6qk49vc
78F2m5RCyvQ,UCIIkOzwZIdLfHa4Q13dQrkw,DW Bangla,635.0,News,https://www.youtube.com/watch?v=78F2m5RCyvQ
7APpZTWdSh8,UCNUFterLJ9vpFZZ0try7sLA,SOMOY TV Bulletin,2969.0,News,https://www.youtube.com/watch?v=7APpZTWdSh8
7CN1OzZnW_U,UCVlUfN0sAILHcqgtWSxEPRg,Deepto Natok,4893.0,Movie,https://www.youtube.com/watch?v=7CN1OzZnW_U
7JT3GjUuew0,UCBda4QaYGHs27XAcFIEsIzw,Chikoo Aur Bunty,2096.0,Cartoon,https://www.youtube.com/watch?v=7JT3GjUuew0
7Nttn9LRjoc,UCpNi3ip_fJY3vLVdqWbTzzA,Laser Vision,4833.0,Natok,https://www.youtube.com/watch?v=7Nttn9LRjoc
7SDvT7VBsGc,UCjlqGztXLFoV8rV2SbOKLjQ,Late Night Show with Arnob,1384.0,Talk-show,https://www.youtube.com/watch?v=7SDvT7VBsGc
7Tl-usWkhxU,UCbgcYEdMsuypG2NJ-znBp3w,ATN News,438.0,News,https://www.youtube.com/watch?v=7Tl-usWkhxU
7_6BbyZOQtw,UCKkco3ii64aHLMb8JilZP5g,Golpo Toru ред ржЧрж▓рзНржк рждрж░рзБ,3109.0,Audio-book,https://www.youtube.com/watch?v=7_6BbyZOQtw
7_Jl7HN4mB4,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,3550.0,Audio-book,https://www.youtube.com/watch?v=7_Jl7HN4mB4
7eEUCYhFxeo,UCN6sm8iHiPd0cnoUardDAnw,Jamuna TV,1555.0,News,https://www.youtube.com/watch?v=7eEUCYhFxeo
7hIJjD5a90Y,UCxbyDapSavjgvdtpcJ2BJKw,Rafsan The Chotobhai,2395.0,Vlog,https://www.youtube.com/watch?v=7hIJjD5a90Y
7pR6g8SgvR0,UCUDQdVsKssximyFwg4IxnOQ,NTV News,3391.0,Talk-show,https://www.youtube.com/watch?v=7pR6g8SgvR0
7s67L5HGw3I,UCiCnPY--pbn5S8JkJdV2PbQ,Bengali Movies- Angel Digital,7329.0,Movie,https://www.youtube.com/watch?v=7s67L5HGw3I
7udM85-3thQ,UCjIi0uZg4h5Ar8gvLDTrGwA,GTV News,5150.0,Talk-show,https://www.youtube.com/watch?v=7udM85-3thQ
7uun9IKsssg,UCDpEIP3QypY7lwxMUUiay6Q,Radio Foorti Podcast,4184.0,Podcast,https://www.youtube.com/watch?v=7uun9IKsssg
7x5Y-x2Xkac,UCF7USNwvrBhFCXsohC_U9ag,My AudioBook,3673.0,Audio-book,https://www.youtube.com/watch?v=7x5Y-x2Xkac
7yjbPSJ6pZI,UCR9-c_ryeb4OM_I3c3zUFYw,Bangladeshi Food Reviewer,2243.0,Vlog,https://youtu.be/7yjbPSJ6pZI?si=Uzx0SEJ20ejFWEr6
85QNMMnQSAs,UC9nuJbEL-AMJLLqc2-ej8xQ,Bongo,2620.0,Natok,https://www.youtube.com/watch?v=85QNMMnQSAs
86Zln5yOU24,UCACNN-XoSJZLlkVAkc09B4Q,Eso Galpo Shuni,2791.0,Audio-book,https://www.youtube.com/watch?v=86Zln5yOU24
8A0AzLc2FKg,UCYfTpKVP5YQ7t7p6_eJhSEQ,Shikho,513.0,Education,https://www.youtube.com/watch?v=8A0AzLc2FKg
8MM1w41h_G8,UCUbtdbJRpaXiUI_IlBOvPpA,Pinaki Bhattacharya,1169.0,Political,https://www.youtube.com/watch?v=8MM1w41h_G8
8PJjfdg98xw,UCUvXoiDEKI8VZJrr58g4VAw,DBC NEWS,2235.0,Talk-show,https://www.youtube.com/watch?v=8PJjfdg98xw
8RFPpdKdJgk,UC3wfNI_ZipV1Nihswf540oA,Capital Drama,3707.0,Natok,https://www.youtube.com/watch?v=8RFPpdKdJgk
8UJsT1XAY4I,UC4TirhUjxScWpuLyPQxph7w,Islamic Waz HD TV,3024.0,Waz,https://www.youtube.com/watch?v=8UJsT1XAY4I
8WYaIFzG2a4,UCc6TgL_PICrupEX2tAk_yNA,Tech Adda Bangla,566.0,Podcast,https://www.youtube.com/watch?v=8WYaIFzG2a4
8XsYJ8S-ydc,UCRu_o1djmSC8HyFaPJYLzbw,Soul Connection BoiThek,5827.0,Podcast,https://www.youtube.com/watch?v=8XsYJ8S-ydc
8Ywn0el-rXU,UCihdxxtb6IygYYjAgEvOxhA,MuktoPaath,3430.0,Education,https://www.youtube.com/watch?v=8Ywn0el-rXU
8aRlGsjtdbQ,UCuaKfe_NyVViSRTx25VhkWQ,Kabbik - Bangla Audiobook,3765.0,Audio-book,https://www.youtube.com/watch?v=8aRlGsjtdbQ
8bGI9dZ1mzs,UCAz6rveBalVnE6qTmfQnvyQ,Channel i Tv,3012.0,Commentary,https://www.youtube.com/watch?v=8bGI9dZ1mzs&list=PLpkqfP6xSum7KsNoERBRgWpzL5JxipeFu
8bIvKJgNp2Q,UC3wfNI_ZipV1Nihswf540oA,Capital Drama,4000.0,Natok,https://www.youtube.com/watch?v=8bIvKJgNp2Q
8c7IdHtZt_g,UCh2a1Cd6nKoNkKg2rEgDdpw,Tahsan Khan,228.0,Music,https://www.youtube.com/watch?v=8c7IdHtZt_g
8cIfn7RPDys,UCLZLfy4DVTfpBpylslR_OPQ,Nadir On The Go,2149.0,Comedy / Satire,https://www.youtube.com/watch?v=8cIfn7RPDys
8eyEFbhRgPU,UC5T7NU1C2GRViwJgwLOXk2g,Abhijit Story Zone,5334.0,Audio-book,https://www.youtube.com/watch?v=8eyEFbhRgPU
8iQ2gVpd6Mo,UCNUdtSssnk-QCSd-n5TZocQ,Pala Gaaner Asor,3963.0,Music,https://www.youtube.com/watch?v=8iQ2gVpd6Mo
